Species,Age,Wing,Weight,Culmen,Hallux,Tail,StandardTail,KeelFat,Crop
SS,I,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(181-203]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
SS,I,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(137-159]\'','\'(3.6-inf)\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(186.6-203.5]\'','\'(181-203]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(237.3-254.2]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
SS,A,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(-inf-135.9]\'','\'(-inf-137]\'','\'(3.6-inf)\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
SS,A,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(-inf-135.9]\'','\'(-inf-137]\'','\'(2.4-2.8]\'','\'(-inf-0.5]\''
SS,I,'\'(125.76-170.04]\'','\'(-inf-253.4]\'','\'(-inf-11.66]\'','\'(-inf-42.69]\'','\'(-inf-135.9]\'','\'(137-159]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
CH,A,'\'(214.32-258.6]\'','\'(253.4-450.8]\'','\'(14.72-17.78]\'','\'(-inf-42.69]\'','\'(169.7-186.6]\'','\'(181-203]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1437.8-1635.2]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(237.3-254.2]\'','\'(247-269]\'','\'(3.6-inf)\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
SS,A,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(159-181]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,A,'\'(302.88-347.16]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(186.6-203.5]\'','\'(203-225]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(159-181]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(186.6-203.5]\'','\'(181-203]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
CH,I,'\'(214.32-258.6]\'','\'(253.4-450.8]\'','\'(14.72-17.78]\'','\'(-inf-42.69]\'','\'(169.7-186.6]\'','\'(181-203]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(159-181]\'','\'(3.6-inf)\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(225-247]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(1043-1240.4]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(391.44-435.72]\'','\'(1043-1240.4]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(648.2-845.6]\'','\'(20.84-23.9]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(159-181]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(159-181]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(159-181]\'','\'(3.6-inf)\'','\'(-inf-0.5]\''
RT,A,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(186.6-203.5]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(152.8-169.7]\'','\'(159-181]\'','\'(3.6-inf)\'','\'(0.5-1]\''
RT,A,'\'(347.16-391.44]\'','\'(1240.4-1437.8]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(3.6-inf)\'','\'(0.5-1]\''
RT,A,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(186.6-203.5]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,A,'\'(391.44-435.72]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(648.2-845.6]\'','\'(20.84-23.9]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.2-1.6]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(1437.8-1635.2]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(2.8-3.2]\'','\'(-inf-0.5]\''
SS,I,'\'(170.04-214.32]\'','\'(-inf-253.4]\'','\'(11.66-14.72]\'','\'(-inf-42.69]\'','\'(135.9-152.8]\'','\'(137-159]\'','\'(3.6-inf)\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(648.2-845.6]\'','\'(20.84-23.9]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,I,'\'(347.16-391.44]\'','\'(845.6-1043]\'','\'(23.9-26.96]\'','\'(-inf-42.69]\'','\'(203.5-220.4]\'','\'(203-225]\'','\'(1.6-2]\'','\'(-inf-0.5]\''
RT,A,'\'(170.04-214.32]\'','\'(1240.4-1437.8]\'','\'(26.96-30.02]\'','\'(-inf-42.69]\'','\'(220.4-237.3]\'','\'(225-247]\'','\'(0.8-1.2]\'','\'(-inf-0.5]\''
